0	0	1	9.65544e-94
0	0	0.999996	4.40649e-06
0	0	0.999996	4.02191e-06
0	0	0.998323	0.00167744
0	0	0.996397	0.0036034
0	0	0.992654	0.00734587
0	0	0.987204	0.0127957
0	0	0.982364	0.0176356
0	0	0.977053	0.0229466
0	0	0.971623	0.0283774
0	0	0.967411	0.0325892
0	0	0.964759	0.0352412
0	0	0.962504	0.0374956
0	0	0.960491	0.0395092
0	0	0.958522	0.0414779
0	0	0.956691	0.0433093
0	0	0.954771	0.0452286
0	0	0.952999	0.0470006
0	0	0.94999	0.0500099
0	0	0.94588	0.05412
0	0	0.940339	0.059661
0	0	0.932411	0.0675891
0	0	0.922705	0.0772947
0	0	0.915146	0.0848544
0	0	0.908622	0.0913776
0	0	0.903338	0.0966623
0	0	0.900438	0.0995616
0	0	0.898639	0.101361
0	0	0.896734	0.103266
0	0	0.895715	0.104285
0	0	0.894889	0.105111
0	0	0.894962	0.105038
0	0	0.895376	0.104624
0	0	0.896585	0.103415
0	0	0.897843	0.102157
0	0	0.900039	0.0999605
0	0	0.902177	0.0978229
0	0	0.905007	0.0949926
0	0	0.907457	0.092543
0	0	0.910485	0.0895154
0	0	0.913175	0.0868253
0	0	0.916372	0.0836275
0	0	0.919398	0.0806023
0	0	0.923397	0.0766033
0	0	0.926954	0.0730459
0	0	0.931459	0.0685415
0	0	0.935431	0.0645692
0	0	0.940701	0.0592991
0	0	0.943774	0.0562262
0	0	0.946104	0.0538955
0	0	0.946358	0.0536417
0	0	0.944608	0.0553918
0	0	0.940365	0.0596351
0	0	0.935446	0.0645539
0	0	0.927995	0.0720054
0	0	0.918925	0.0810752
0	0	0.911825	0.0881753
0	0	0.906265	0.0937347
0	0	0.902918	0.0970823
0	0	0.901387	0.0986131
0	0	0.903547	0.0964525
0	0	0.906381	0.0936192
0	0	0.910302	0.0896981
0	0	0.913459	0.0865411
0	0	0.917589	0.0824113
0	0	0.918958	0.081042
0	0	0.919218	0.0807817
0	0	0.9155	0.0844999
0	0	0.911059	0.0889411
0	0	0.905083	0.0949167
0	0	0.90228	0.0977198
0	0	0.900607	0.0993929
0	0	0.903041	0.0969591
0	0	0.903319	0.0966807
0	0	0.903714	0.0962858
0	0	0.90352	0.0964798
0	0	0.904399	0.0956006
0	0	0.9045	0.0954998
0	0	0.907353	0.092647
0	0	0.911197	0.0888033
0	0	0.914976	0.0850245
0	0	0.91921	0.0807897
0	0	0.922896	0.0771035
0	0	0.926995	0.0730045
0	0	0.929829	0.0701713
0	0	0.934015	0.0659855
0	0	0.936003	0.063997
0	0	0.938062	0.0619381
0	0	0.939705	0.0602952
0	0	0.94214	0.0578604
0	0	0.944113	0.0558869
0	0	0.947327	0.0526725
0	0	0.951469	0.0485307
0	0	0.95521	0.0447902
0	0	0.959702	0.0402981
0	0	0.96306	0.03694
0	0	0.96755	0.0324503
0	0	0.970097	0.0299032
0	0	0.972787	0.0272129
0	0	0.973396	0.0266035
0	0	0.973976	0.0260242
0	0	0.972578	0.027422
0	0	0.971695	0.0283047
0	0	0.970975	0.0290251
0	0	0.971691	0.0283089
0	0	0.972055	0.0279453
0	0	0.973756	0.0262441
0	0	0.97537	0.0246303
0	0	0.977573	0.0224269
0	0	0.979209	0.0207907
0	0	0.981924	0.0180758
0	0	0.9842	0.0157995
0	0	0.985783	0.0142171
0	0	0.986218	0.0137821
0	0	0.986017	0.0139831
0	0	0.984591	0.015409
0	0	0.982888	0.0171116
0	0	0.981213	0.0187869
0	0	0.979444	0.0205556
0	0	0.977376	0.0226236
0	0	0.975313	0.0246872
0	0	0.972503	0.0274974
0	0	0.969173	0.0308266
0	0	0.964924	0.0350762
0	0	0.960638	0.0393623
0	0	0.954029	0.0459709
0	0	0.949371	0.0506292
0	0	0.943392	0.0566084
0	0	0.937687	0.0623134
0	0	0.92936	0.0706397
0	0	0.925095	0.0749049
0	0	0.916514	0.0834864
0	0	0.91057	0.0894303
0	0	0.90658	0.0934198
0	0	0.906447	0.0935528
0	0	0.90594	0.0940602
0	0	0.908681	0.0913193
0	0	0.911382	0.0886177
0	0	0.91512	0.0848804
0	0	0.917027	0.0829733
0	0	0.917485	0.0825149
0	0	0.915729	0.0842709
0	0	0.913734	0.0862655
0	0	0.911659	0.0883407
0	0	0.910034	0.089966
0	0	0.908974	0.0910255
0	0	0.908379	0.0916211
0	0	0.908146	0.0918541
0	0	0.908323	0.0916768
0	0	0.9082	0.0917998
0	0	0.908578	0.0914215
0	0	0.908244	0.0917558
0	0	0.908664	0.0913358
0	0	0.908058	0.0919416
0	0	0.908212	0.0917884
0	0	0.907467	0.0925333
0	0	0.906207	0.0937928
0	0	0.903778	0.0962221
0	0	0.902679	0.0973207
0	0	0.899924	0.100076
0	0	0.896757	0.103243
0	0	0.893724	0.106276
0	0	0.88921	0.11079
0	0	0.882998	0.117002
0	0	0.875294	0.124706
0	0	0.866967	0.133033
0	0	0.855866	0.144134
0	0	0.846936	0.153064
0	0	0.840507	0.159493
0	0	0.835531	0.164469
0	0	0.83016	0.16984
0	0	0.829054	0.170946
0	0	0.828872	0.171128
0	0	0.831202	0.168798
0	0	0.834986	0.165014
0	0	0.842237	0.157763
0	0	0.849349	0.150651
0	0	0.858617	0.141383
0	0	0.864268	0.135732
0	0	0.870018	0.129982
0	0	0.872498	0.127502
0	0	0.872843	0.127157
0	0	0.869426	0.130574
0	0	0.862216	0.137784
0	0	0.84947	0.15053
0	0	0.833379	0.166621
0	0	0.815208	0.184792
0	0	0.790958	0.209042
0	0	0.765173	0.234827
0	0	0.736034	0.263966
0	0	0.710604	0.289396
0	0	0.679109	0.320891
0	0	0.652305	0.347695
0	0	0.626692	0.373308
0	0	0.603353	0.396647
0	0	0.577275	0.422725
0	0	0.557598	0.442402
0	0	0.537528	0.462472
0	0	0.515661	0.484339
0	1	0.492255	0.507745
0	1	0.460592	0.539408
0	1	0.427302	0.572698
0	1	0.373238	0.626762
0	1	0.315087	0.684913
0	1	0.264876	0.735124
0	1	0.22449	0.77551
0	1	0.191292	0.808708
0	1	0.173844	0.826156
0	1	0.161745	0.838255
0	1	0.151664	0.848336
0	1	0.144573	0.855427
0	1	0.140511	0.859489
0	1	0.137532	0.862468
0	1	0.137802	0.862198
0	1	0.138652	0.861348
0	1	0.141529	0.858471
0	1	0.143003	0.856997
0	1	0.149959	0.850041
0	1	0.162069	0.837931
0	1	0.176509	0.823491
0	1	0.21444	0.78556
0	1	0.275769	0.724231
0	1	0.354116	0.645884
0	1	0.421937	0.578063
0	1	0.487675	0.512325
0	0	0.513987	0.486013
0	0	0.532377	0.467623
0	0	0.544952	0.455048
0	0	0.558179	0.441821
0	0	0.572715	0.427285
0	0	0.585352	0.414648
0	0	0.598045	0.401955
0	0	0.604662	0.395338
0	0	0.610834	0.389166
0	0	0.617439	0.382561
0	0	0.623314	0.376686
0	0	0.630715	0.369285
0	0	0.634971	0.365029
0	0	0.642883	0.357117
0	0	0.644342	0.355658
0	0	0.650328	0.349672
0	0	0.659434	0.340566
0	0	0.674556	0.325444
0	0	0.697548	0.302452
0	0	0.734555	0.265445
0	0	0.768488	0.231512
0	0	0.798507	0.201493
0	0	0.815983	0.184017
0	0	0.828346	0.171654
0	0	0.834081	0.165919
0	0	0.83774	0.16226
0	0	0.837156	0.162844
0	0	0.837443	0.162557
0	0	0.836565	0.163435
0	0	0.836273	0.163727
0	0	0.834101	0.165899
0	0	0.833204	0.166796
0	0	0.831132	0.168868
0	0	0.828878	0.171122
0	0	0.826048	0.173952
0	0	0.824324	0.175676
0	0	0.822789	0.177211
0	0	0.820811	0.179189
0	0	0.819925	0.180075
0	0	0.820383	0.179617
0	0	0.821895	0.178105
0	0	0.821822	0.178178
0	0	0.821505	0.178495
0	0	0.821271	0.178729
0	0	0.821178	0.178822
0	0	0.821141	0.178859
0	0	0.822315	0.177685
0	0	0.825213	0.174787
0	0	0.828394	0.171606
0	0	0.83409	0.16591
0	0	0.83804	0.16196
0	0	0.844823	0.155177
0	0	0.850793	0.149207
0	0	0.857256	0.142744
0	0	0.861637	0.138363
0	0	0.868387	0.131613
0	0	0.872632	0.127368
0	0	0.877415	0.122585
0	0	0.881235	0.118765
0	0	0.88555	0.11445
0	0	0.887778	0.112222
0	0	0.892488	0.107512
0	0	0.898371	0.101629
0	0	0.905985	0.0940147
0	0	0.9146	0.0853998
0	0	0.926534	0.0734663
0	0	0.936004	0.0639958
0	0	0.944135	0.0558649
0	0	0.952206	0.0477936
0	0	0.959382	0.040618
0	0	0.965639	0.0343612
0	0	0.970154	0.0298459
0	0	0.972821	0.027179
0	0	0.974231	0.025769
0	0	0.974012	0.0259881
0	0	0.973687	0.0263129
0	0	0.972497	0.0275029
0	0	0.972193	0.0278068
0	0	0.971289	0.0287112
0	0	0.971038	0.0289618
0	0	0.970497	0.029503
0	0	0.97029	0.0297102
0	0	0.968945	0.0310548
0	0	0.968158	0.0318424
0	0	0.966662	0.0333384
0	0	0.965086	0.0349144
0	0	0.963424	0.0365763
0	0	0.961749	0.0382513
0	0	0.95989	0.0401098
0	0	0.957987	0.0420133
0	0	0.955986	0.0440136
